year,state,state_po,office,district,runoff,special,candidate,party,candidatevotes,totalvotes,CAND_ID,CAND_NAME,CAND_ICI,CAND_PTY_AFFILIATION,TTL_DISB,CAND_OFFICE_ST,CAND_OFFICE_DISTRICT
2022,ILLINOIS,IL,US HOUSE,11,False,False,BILL FOSTER,DEMOCRAT,149172,264241,,,,,,,
2022,ILLINOIS,IL,US HOUSE,12,False,False,MIKE BOST,REPUBLICAN,218379,291171,H4IL12060,MICHAEL BOST,I,REP,1688009.56,IL,12
2022,ILLINOIS,IL,US HOUSE,12,False,False,HOMER “CHIP” MARKEL,DEMOCRAT,72791,291171,H2IL12197,HOMER CHIP MR. MARKEL,C,DEM,62598.57,IL,12
2022,ILLINOIS,IL,US HOUSE,13,False,False,REGAN DEERING,REPUBLICAN,108646,250450,H2IL13179,REGAN DEERING,C,REP,2092016.01,IL,13
2022,ILLINOIS,IL,US HOUSE,13,False,False,NIKKI BUDZINSKI,DEMOCRAT,141788,250450,H2IL13153,NIKKI BUDZINSKI,C,DEM,3891764.35,IL,13
2022,ILLINOIS,IL,US HOUSE,14,False,False,SCOTT R GRYDER,REPUBLICAN,108451,236600,H2IL14102,SCOTT GRYDER,C,REP,645059.05,IL,14
2022,ILLINOIS,IL,US HOUSE,14,False,False,LAUREN UNDERWOOD,DEMOCRAT,128141,236600,H8IL14174,LAUREN UNDERWOOD,I,DEM,6640024.95,IL,14
2022,ILLINOIS,IL,US HOUSE,15,False,False,MARY E MILLER,REPUBLICAN,213007,299403,H0IL15129,MARY MILLER,I,REP,1828645.17,IL,15
2022,ILLINOIS,IL,US HOUSE,15,False,False,PAUL J LANGE,DEMOCRAT,86396,299403,H2IL15109,PAUL LANGE,C,DEM,46211.8,IL,15
2022,ILLINOIS,IL,US HOUSE,16,False,False,DARIN LAHOOD,REPUBLICAN,197621,297946,H6IL18088,DARIN MCKAY LAHOOD,I,REP,3041438.67,IL,16
2022,ILLINOIS,IL,US HOUSE,16,False,False,ELIZABETH “LISA” HADERLEIN,DEMOCRAT,100325,297946,H2IL16156,ELIZABETH HADERLEIN,O,DEM,38117.98,IL,16
2022,ILLINOIS,IL,US HOUSE,17,False,False,ESTHER JOY KING,REPUBLICAN,111931,233123,H0IL17083,ESTHER JOY KING,O,REP,5038168.71,IL,17
2022,ILLINOIS,IL,US HOUSE,17,False,False,ERIC SORENSEN,DEMOCRAT,121186,233123,H2IL17147,ERIC SORENSEN,O,DEM,3079130.34,IL,17
2022,ILLINOIS,IL,US HOUSE,2,False,False,THOMAS LYNCH,REPUBLICAN,68761,209175,,,,,,,
2022,ILLINOIS,IL,US HOUSE,2,False,False,ROBIN L KELLY,DEMOCRAT,140414,209175,H2IL02172,ROBIN KELLY,I,DEM,1313357.52,IL,2
2022,ILLINOIS,IL,US HOUSE,3,False,False,JUSTIN BURAU,REPUBLICAN,55995,177759,H2IL06082,JUSTIN BURAU,C,REP,25999.79,IL,3
2022,ILLINOIS,IL,US HOUSE,3,False,False,DELIA RAMIREZ,DEMOCRAT,121764,177759,H2IL03162,DELIA RAMIREZ,C,DEM,871494.95,IL,3
2022,ILLINOIS,IL,US HOUSE,4,False,False,JAMES FALAKOS,REPUBLICAN,37352,133047,,,,,,,
2022,ILLINOIS,IL,US HOUSE,4,False,False,JESÚS G “CHUY” GARCÍA,DEMOCRAT,91036,133047,,,,,,,
2022,ILLINOIS,IL,US HOUSE,4,False,False,EDWARD HERSHEY,WORKING CLASS,4605,133047,H2IL04178,EDWARD HERSHEY,C,OTH,1041.0,IL,4
2022,ILLINOIS,IL,US HOUSE,5,False,False,TOMMY HANSON,REPUBLICAN,79112,274550,,,,,,,
2022,ILLINOIS,IL,US HOUSE,5,False,False,MIKE QUIGLEY,DEMOCRAT,190999,274550,H0IL05096,MIKE QUIGLEY,I,DEM,890515.2,IL,5
2022,ILLINOIS,IL,US HOUSE,5,False,False,JERICO MATIAS CRUZ,INDEPENDENT,4439,274550,,,,,,,
2022,ILLINOIS,IL,US HOUSE,6,False,False,KEITH PEKAU,REPUBLICAN,126351,276859,H2IL06116,KEITH PEKAU,C,REP,1511416.37,IL,6
2022,ILLINOIS,IL,US HOUSE,6,False,False,SEAN CASTEN,DEMOCRAT,150496,276859,H8IL06139,SEAN CASTEN,I,DEM,5869181.71,IL,6
2022,ILLINOIS,IL,US HOUSE,7,False,False,DANNY K DAVIS,DEMOCRAT,167650,167746,H4IL07037,DANNY K. MR. DAVIS,I,DEM,704981.05,IL,7
2022,ILLINOIS,IL,US HOUSE,8,False,False,CHRIS DARGIS,REPUBLICAN,89335,207215,,,,,,,
2022,ILLINOIS,IL,US HOUSE,8,False,False,RAJA KRISHNAMOORTHI,DEMOCRAT,117880,207215,H6IL08147,S. RAJA KRISHNAMOORTHI,I,DEM,5739545.67,IL,8
2022,ILLINOIS,IL,US HOUSE,9,False,False,MAXWELL “MAX” RICE,REPUBLICAN,70915,250530,H8IL09174,MAXWELL RICE,C,REP,5840.0,IL,9
2022,ILLINOIS,IL,US HOUSE,9,False,False,JANICE D SCHAKOWSKY,DEMOCRAT,179615,250530,H8IL09067,JANICE D SCHAKOWSKY,I,DEM,1411358.08,IL,9
2022,INDIANA,IN,US HOUSE,1,False,False,JENNIFER-RUTH GREEN,REPUBLICAN,100542,213207,H2IN01172,JENNIFER-RUTH GREEN,C,REP,3468504.36,IN,1
2022,INDIANA,IN,US HOUSE,1,False,False,FRANK J MRVAN,DEMOCRAT,112656,213207,H0IN01150,FRANK J. MRVAN,I,DEM,2543184.67,IN,1
2022,INDIANA,IN,US HOUSE,2,False,False,RUDOLPH “RUDY” YAKYM III,REPUBLICAN,125313,194073,,,,,,,
2022,INDIANA,IN,US HOUSE,2,False,False,PAUL D STEURY,DEMOCRAT,62891,194073,H2IN02279,PAUL MR. STEURY,O,DEM,102330.9,IN,2
2022,INDIANA,IN,US HOUSE,2,False,False,WILLIAM E HENRY,LIBERTARIAN,5858,194073,,,,,,,
2022,INDIANA,IN,US HOUSE,3,False,False,JIM BANKS,REPUBLICAN,131579,201542,,,,,,,
2022,INDIANA,IN,US HOUSE,3,False,False,GARY L SNYDER,DEMOCRAT,60577,201542,H2IN03202,GARY SNYDER,C,DEM,74374.79,IN,3
2022,INDIANA,IN,US HOUSE,3,False,False,NATHAN GOTSCH,INDEPENDENT,9386,201542,H2IN03228,NATHAN GOTSCH,C,IND,151138.95,IN,3
2022,INDIANA,IN,US HOUSE,4,False,False,JAMES R BAIRD,REPUBLICAN,134864,197698,H8IN04199,JAMES R DR. BAIRD,I,REP,350665.61,IN,4
2022,INDIANA,IN,US HOUSE,4,False,False,ROGER D DAY,DEMOCRAT,62834,197698,,,,,,,
2022,INDIANA,IN,US HOUSE,5,False,False,VICTORIA SPARTZ,REPUBLICAN,146575,240009,H0IN05326,VICTORIA SPARTZ,I,REP,2688983.84,IN,5
2022,INDIANA,IN,US HOUSE,5,False,False,JEANNINE LEE LAKE,DEMOCRAT,93434,240009,H8IN06202,JEANNINE LEE LAKE,C,DEM,42953.95,IN,5
2022,INDIANA,IN,US HOUSE,6,False,False,GREG PENCE,REPUBLICAN,130686,193524,H8IN06129,GREGORY J. PENCE,I,REP,2406896.24,IN,6
2022,INDIANA,IN,US HOUSE,6,False,False,CYNTHIA “CINDE” WIRTH,DEMOCRAT,62838,193524,H2IN06304,CYNTHIA WIRTH,C,DEM,38910.21,IN,6
2022,INDIANA,IN,US HOUSE,7,False,False,ANGELA GRABOVSKY,REPUBLICAN,53631,175180,H2IN07179,ANGELA GRABOVSKY,C,REP,498270.15,IN,7
2022,INDIANA,IN,US HOUSE,7,False,False,ANDRÉ CARSON,DEMOCRAT,117309,175180,H8IN07184,ANDRE CARSON,I,DEM,1134374.85,IN,7
2022,INDIANA,IN,US HOUSE,7,False,False,GAVIN MAPLE,LIBERTARIAN,4240,175180,,,,,,,
2022,INDIANA,IN,US HOUSE,8,False,False,LARRY BUCSHON,REPUBLICAN,141995,216040,H0IN08114,LARRY D. BUCSHON,I,REP,1158104.02,IN,8
2022,INDIANA,IN,US HOUSE,8,False,False,RAY MCCORMICK,DEMOCRAT,68109,216040,H2IN08169,RAY MCCORMICK,C,DEM,137353.27,IN,8
2022,INDIANA,IN,US HOUSE,8,False,False,ANDREW HORNING,LIBERTARIAN,5936,216040,,,,,,,
2022,INDIANA,IN,US HOUSE,9,False,False,ERIN HOUCHIN,REPUBLICAN,143166,225276,H6IN09143,ERIN HOUCHIN,O,REP,944334.67,IN,9
2022,INDIANA,IN,US HOUSE,9,False,False,MATTHEW FYFE,DEMOCRAT,75700,225276,H2IN09191,MATTHEW JOHN FYFE,O,DEM,117102.72,IN,9
2022,INDIANA,IN,US HOUSE,9,False,False,TONYA L MILLIS,LIBERTARIAN,6374,225276,H2IN09225,TONYA LYNN MILLIS,O,LIB,9958.95,IN,9
2022,KANSAS,KS,US HOUSE,1,False,False,TRACEY MANN,REPUBLICAN,161333,238425,H0KS01123,TRACEY ROBERT MANN,I,REP,415700.31,KS,1
2022,KANSAS,KS,US HOUSE,1,False,False,JAMES “JIMMY” BEARD,DEMOCRAT,77092,238425,,,,,,,
2022,KANSAS,KS,US HOUSE,2,False,False,JAKE LATURNER,REPUBLICAN,134506,233358,H0KS02188,JAKE LATURNER,I,REP,1212024.88,KS,2
2022,KANSAS,KS,US HOUSE,2,False,False,PATRICK SCHMIDT,DEMOCRAT,98852,233358,H2KS02143,PATRICK SCHMIDT,C,DEM,1106479.19,KS,2
2022,KANSAS,KS,US HOUSE,3,False,False,AMANDA L ADKINS,REPUBLICAN,128839,301294,H0KS03236,AMANDA ADKINS,C,REP,3870336.58,KS,3
2022,KANSAS,KS,US HOUSE,3,False,False,SHARICE DAVIDS,DEMOCRAT,165527,301294,H8KS03155,SHARICE DAVIDS,I,DEM,8309622.97,KS,3
2022,KANSAS,KS,US HOUSE,3,False,False,STEPHEN A HOHE,LIBERTARIAN,6928,301294,,,,,,,
2022,KANSAS,KS,US HOUSE,4,False,False,RON ESTES,REPUBLICAN,144889,228740,H8KS04112,RON ESTES,I,REP,1770277.73,KS,4
2022,KANSAS,KS,US HOUSE,4,False,False,BOB HERNANDEZ,DEMOCRAT,83851,228740,H2KS04149,BOB MR HERNANDEZ,C,DEM,36304.68,KS,4
2022,KENTUCKY,KY,US HOUSE,1,False,False,JAMES COMER,REPUBLICAN,184157,245858,H6KY01110,JAMES COMER,I,REP,974130.55,KY,1
2022,KENTUCKY,KY,US HOUSE,1,False,False,JIMMY C AUSBROOKS,DEMOCRAT,61701,245858,H2KY01085,JIMMY CLIFTON AUSBROOKS,C,DEM,7866.73,KY,1
2022,KENTUCKY,KY,US HOUSE,2,False,False,BRETT GUTHRIE,REPUBLICAN,170487,237256,H8KY02031,S. BRETT HON. GUTHRIE,I,REP,2251947.27,KY,2
2022,KENTUCKY,KY,US HOUSE,2,False,False,HANK LINDERMAN,DEMOCRAT,66769,237256,H8KY02080,HANK LINDERMAN,C,DEM,100206.37,KY,2
2022,KENTUCKY,KY,US HOUSE,3,False,False,STUART N RAY,REPUBLICAN,98637,259587,H2KY03214,STUART N. RAY,O,REP,621240.64,KY,3
2022,KENTUCKY,KY,US HOUSE,3,False,False,MORGAN MCGARVEY,DEMOCRAT,160920,259587,H2KY03206,MORGAN MCGARVEY,O,DEM,2867874.74,KY,3
2022,KENTUCKY,KY,US HOUSE,4,False,False,THOMAS MASSIE,REPUBLICAN,167541,257629,H2KY04121,THOMAS H. MASSIE,I,REP,976631.31,KY,4
2022,KENTUCKY,KY,US HOUSE,4,False,False,MATTHEW LEHMAN,DEMOCRAT,79977,257629,H2KY04212,MATTHEW LEHMAN,C,DEM,298073.71,KY,4
2022,KENTUCKY,KY,US HOUSE,4,False,False,ETHAN KEITH OSBORNE,INDEPENDENT,10111,257629,,,,,,,
2022,KENTUCKY,KY,US HOUSE,5,False,False,HAROLD ROGERS,REPUBLICAN,177712,216270,H0KY05015,HAROLD DALLAS ROGERS,I,REP,944442.54,KY,5
2022,KENTUCKY,KY,US HOUSE,5,False,False,CONOR HALBLEIB,DEMOCRAT,38549,216270,H2KY05177,CONOR HALBLEIB,C,DEM,19102.59,KY,5
2022,KENTUCKY,KY,US HOUSE,6,False,False,ANDY BARR,REPUBLICAN,154762,246818,,,,,,,
2022,KENTUCKY,KY,US HOUSE,6,False,False,GEOFFREY M “GEOFF” YOUNG,DEMOCRAT,83005,246818,H4KY06163,GEOFFREY M YOUNG,C,DEM,239130.65,KY,6
2022,LOUISIANA,LA,US HOUSE,1,False,False,STEVE SCALISE,REPUBLICAN,177670,244044,H0LA01087,STEVE MR SCALISE,I,REP,20135765.29,LA,1
2022,LOUISIANA,LA,US HOUSE,1,False,False,KATIE DARLING,DEMOCRAT,61467,244044,H2LA01109,KATIE DARLING DARLING,C,DEM,148159.32,LA,1
2022,LOUISIANA,LA,US HOUSE,1,False,False,HOWARD KEARNEY,LIBERTARIAN,4907,244044,,,,,,,
2022,LOUISIANA,LA,US HOUSE,2,False,False,“DAN” LUX,REPUBLICAN,46927,205047,,,,,,,
2022,LOUISIANA,LA,US HOUSE,2,False,False,TROY A CARTER,DEMOCRAT,158120,205047,H2LA02149,TROY A. SR. CARTER,C,DEM,3114041.61,LA,2
2022,LOUISIANA,LA,US HOUSE,3,False,False,CLAY HIGGINS,REPUBLICAN,144423,224552,H6LA03148,CLAY CAPTAIN HIGGINS,I,REP,1101490.38,LA,3
2022,LOUISIANA,LA,US HOUSE,3,False,False,HOLDEN HOGGATT,REPUBLICAN,24474,224552,H2LA03121,"""HOLDEN"" HOGGATT",C,REP,200873.44,LA,3
2022,LOUISIANA,LA,US HOUSE,3,False,False,"THOMAS “LANE” PAYNE, JR",REPUBLICAN,4012,224552,H2LA03113,THOMAS LANE JR PAYNE,C,REP,17549.7,LA,3
2022,LOUISIANA,LA,US HOUSE,3,False,False,JACOB “JAKE” SHAHEEN,REPUBLICAN,1955,224552,,,,,,,
2022,LOUISIANA,LA,US HOUSE,3,False,False,LESSIE OLIVIA LEBLANC,DEMOCRAT,23641,224552,,,,,,,
2022,LOUISIANA,LA,US HOUSE,3,False,False,TIA LEBRUN,DEMOCRAT,21172,224552,,,,,,,
2022,LOUISIANA,LA,US HOUSE,3,False,False,GLORIA R WIGGINS,INDEPENDENT,3255,224552,,,,,,,
2022,LOUISIANA,LA,US HOUSE,3,False,False,GUY MCLENDON,LIBERTARIAN,1620,224552,,,,,,,
2022,LOUISIANA,LA,US HOUSE,4,False,False,MIKE JOHNSON,REPUBLICAN,1,1,,,,,,,
2022,LOUISIANA,LA,US HOUSE,5,False,False,JULIA LETLOW,REPUBLICAN,151080,223553,H2LA05126,JULIA LETLOW,C,REP,2062471.29,LA,5
2022,LOUISIANA,LA,US HOUSE,5,False,False,ALLEN GUILLORY,REPUBLICAN,12159,223553,,,,,,,
2022,LOUISIANA,LA,US HOUSE,5,False,False,HUNTER PULLEN,REPUBLICAN,5782,223553,,,,,,,
2022,LOUISIANA,LA,US HOUSE,5,False,False,OSCAR “OMAR” DANTZLER,DEMOCRAT,35149,223553,,,,,,,
2022,LOUISIANA,LA,US HOUSE,5,False,False,WALTER EARL HUFF,DEMOCRAT,19383,223553,H2LA05274,WALTER EARL HUFF,C,DEM,10431.88,LA,5
2022,LOUISIANA,LA,US HOUSE,6,False,False,GARRET GRAVES,REPUBLICAN,189684,235928,H4LA06153,GARRET GRAVES,I,REP,1516897.71,LA,6
2022,LOUISIANA,LA,US HOUSE,6,False,False,BRIAN BELZER,REPUBLICAN,15535,235928,,,,,,,
2022,LOUISIANA,LA,US HOUSE,6,False,False,"RUFUS HOLT CRAIG, JR",LIBERTARIAN,30709,235928,H2LA06058,RUFUS HOLT CRAIG,C,LIB,7540.9,LA,6
2022,MASSACHUSETTS,MA,US HOUSE,1,False,False,DEAN JAMES MARTILLI,REPUBLICAN,98386,263651,H2MA01228,DEAN MARTILLI,C,REP,19491.64,MA,1
2022,MASSACHUSETTS,MA,US HOUSE,1,False,False,RICHARD E NEAL,DEMOCRAT,157635,263651,H8MA02041,RICHARD E MR. NEAL,I,DEM,2393749.98,MA,1
2022,MASSACHUSETTS,MA,US HOUSE,1,False,False,BLANKS,,7252,263651,,,,,,,
2022,MASSACHUSETTS,MA,US HOUSE,1,False,False,ALL OTHERS,,378,263651,,,,,,,
2022,MASSACHUSETTS,MA,US HOUSE,2,False,False,JEFFREY A SOSSA-PAQUETTE,REPUBLICAN,91956,280071,H2MA02085,JEFF SOSSA-PAQUETTE,C,REP,136673.9,MA,2
2022,MASSACHUSETTS,MA,US HOUSE,2,False,False,JAMES P MCGOVERN,DEMOCRAT,180639,280071,H4MA03022,JAMES P. MR. MCGOVERN,I,DEM,1013771.59,MA,2
2022,MASSACHUSETTS,MA,US HOUSE,2,False,False,BLANKS,,7200,280071,,,,,,,
2022,MASSACHUSETTS,MA,US HOUSE,2,False,False,ALL OTHERS,,276,280071,,,,,,,
2022,MASSACHUSETTS,MA,US HOUSE,3,False,False,DEAN A TRAN,REPUBLICAN,88585,251389,H2MA03141,DEAN TRAN,C,REP,158145.09,MA,3
2022,MASSACHUSETTS,MA,US HOUSE,3,False,False,LORI TRAHAN,DEMOCRAT,154496,251389,H8MA03106,LORI TRAHAN,I,DEM,1386908.66,MA,3
2022,MASSACHUSETTS,MA,US HOUSE,3,False,False,BLANKS,,8088,251389,,,,,,,
2022,MASSACHUSETTS,MA,US HOUSE,3,False,False,ALL OTHERS,,220,251389,,,,,,,
2022,MASSACHUSETTS,MA,US HOUSE,4,False,False,JAKE AUCHINCLOSS,DEMOCRAT,201882,291569,H0MA04192,JAKE AUCHINCLOSS,I,DEM,1071447.44,MA,4
2022,MASSACHUSETTS,MA,US HOUSE,4,False,False,BLANKS,,83290,291569,,,,,,,
2022,MASSACHUSETTS,MA,US HOUSE,4,False,False,ALL OTHERS,,6397,291569,,,,,,,
2022,MASSACHUSETTS,MA,US HOUSE,5,False,False,CAROLINE COLARUSSO,REPUBLICAN,71491,284881,H2MA05153,CAROLINE COLARUSSO,C,REP,106347.0,MA,5
2022,MASSACHUSETTS,MA,US HOUSE,5,False,False,KATHERINE M CLARK,DEMOCRAT,203994,284881,H4MA05084,KATHERINE CLARK,I,DEM,2360336.77,MA,5
2022,MASSACHUSETTS,MA,US HOUSE,5,False,False,BLANKS,,9210,284881,,,,,,,
2022,MASSACHUSETTS,MA,US HOUSE,5,False,False,ALL OTHERS,,186,284881,,,,,,,
2022,MASSACHUSETTS,MA,US HOUSE,6,False,False,BOB MAY,REPUBLICAN,110770,323032,,,,,,,
2022,MASSACHUSETTS,MA,US HOUSE,6,False,False,SETH MOULTON,DEMOCRAT,198119,323032,H4MA06090,SETH MOULTON,I,DEM,1613461.86,MA,6
2022,MASSACHUSETTS,MA,US HOUSE,6,False,False,MARK T TASHJIAN,LIBERTARIAN,5995,323032,H2MA06094,MARK MR. TASHJIAN,C,LIB,67492.87,MA,6
2022,MASSACHUSETTS,MA,US HOUSE,6,False,False,BLANKS,,7951,323032,,,,,,,
2022,MASSACHUSETTS,MA,US HOUSE,6,False,False,ALL OTHERS,,197,323032,,,,,,,
2022,MASSACHUSETTS,MA,US HOUSE,7,False,False,"DONNIE DIONICIO PALMER, JR",REPUBLICAN,27129,189830,,,,,,,
2022,MASSACHUSETTS,MA,US HOUSE,7,False,False,AYANNA PRESSLEY,DEMOCRAT,151825,189830,H8MA07032,AYANNA PRESSLEY,I,DEM,1646043.69,MA,7
2022,MASSACHUSETTS,MA,US HOUSE,7,False,False,BLANKS,,10319,189830,,,,,,,
2022,MASSACHUSETTS,MA,US HOUSE,7,False,False,ALL OTHERS,,557,189830,,,,,,,
2022,MASSACHUSETTS,MA,US HOUSE,8,False,False,ROBERT G BURKE,REPUBLICAN,82126,284583,,,,,,,
2022,MASSACHUSETTS,MA,US HOUSE,8,False,False,STEPHEN F LYNCH,DEMOCRAT,189987,284583,H2MA09072,STEPHEN LYNCH,I,DEM,820808.42,MA,8
2022,MASSACHUSETTS,MA,US HOUSE,8,False,False,BLANKS,,12019,284583,,,,,,,
2022,MASSACHUSETTS,MA,US HOUSE,8,False,False,ALL OTHERS,,451,284583,,,,,,,
2022,MASSACHUSETTS,MA,US HOUSE,9,False,False,JESSE G BROWN,REPUBLICAN,136347,342455,H2MA09239,JESSE BROWN,C,REP,334478.21,MA,9
2022,MASSACHUSETTS,MA,US HOUSE,9,False,False,WILLIAM R KEATING,DEMOCRAT,197823,342455,H0MA10082,WILLIAM R KEATING,I,DEM,1361110.84,MA,9
2022,MASSACHUSETTS,MA,US HOUSE,9,False,False,BLANKS,,8135,342455,,,,,,,
2022,MASSACHUSETTS,MA,US HOUSE,9,False,False,ALL OTHERS,,150,342455,,,,,,,
2022,MARYLAND,MD,US HOUSE,1,False,False,ANDY HARRIS,REPUBLICAN,159673,293358,H8MD01094,ANDREW P HARRIS,I,REP,2151528.36,MD,1
2022,MARYLAND,MD,US HOUSE,1,False,False,HEATHER R MIZEUR,DEMOCRAT,126511,293358,H2MD01220,HEATHER RENAY MIZEUR,C,DEM,2765613.1,MD,1
2022,MARYLAND,MD,US HOUSE,1,False,False,DANIEL FRANK THIBEAULT,LIBERTARIAN,6924,293358,,,,,,,
2022,MARYLAND,MD,US HOUSE,2,False,False,NICOLEE AMBROSE,REPUBLICAN,109075,268434,H2MD02368,NICOLEE AMBROSE,C,REP,500122.32,MD,2
2022,MARYLAND,MD,US HOUSE,2,False,False,C A DUTCH RUPPERSBERGER,DEMOCRAT,158998,268434,H2MD02160,C. A. DUTCH RUPPERSBERGER,I,DEM,1390057.74,MD,2
2022,MARYLAND,MD,US HOUSE,3,False,False,YURIPZY MORGAN,REPUBLICAN,115801,291602,H2MD02343,YURIPZY MORGAN,C,REP,500292.9,MD,3
2022,MARYLAND,MD,US HOUSE,3,False,False,JOHN P SARBANES,DEMOCRAT,175514,291602,H6MD03292,JOHN P. MR. SARBANES,I,DEM,740295.6,MD,3
2022,MARYLAND,MD,US HOUSE,4,False,False,JEFF WARNER,REPUBLICAN,15441,160009,H2MD04307,JEFF WARNER,O,REP,57027.05,MD,4
2022,MARYLAND,MD,US HOUSE,4,False,False,GLENN F IVEY,DEMOCRAT,144168,160009,H2MD04315,GLENN IVEY,O,DEM,1769658.16,MD,4
2022,MARYLAND,MD,US HOUSE,5,False,False,CHRIS PALOMBI,REPUBLICAN,94000,276920,H0MD05225,CHRISTOPHER PALOMBI,C,REP,64701.11,MD,5
2022,MARYLAND,MD,US HOUSE,5,False,False,STENY H HOYER,DEMOCRAT,182478,276920,H2MD05155,STENY HOYER,I,DEM,4076519.5,MD,5
2022,MARYLAND,MD,US HOUSE,6,False,False,NEIL C PARROTT,REPUBLICAN,115771,256398,H0MD06231,NEIL CONRAD PARROTT,C,REP,1209478.75,MD,6
2022,MARYLAND,MD,US HOUSE,6,False,False,DAVID J TRONE,DEMOCRAT,140295,256398,H6MD08549,DAVID TRONE,I,DEM,13034603.23,MD,6
2022,MARYLAND,MD,US HOUSE,7,False,False,SCOTT M COLLIER,REPUBLICAN,32737,184801,,,,,,,
2022,MARYLAND,MD,US HOUSE,7,False,False,KWEISI MFUME,DEMOCRAT,151640,184801,H6MD07020,KWEISI MFUME,I,DEM,309658.96,MD,7
2022,MARYLAND,MD,US HOUSE,8,False,False,GREGORY THOMAS COLL,REPUBLICAN,47965,264206,H0MD08203,GREGORY THOMAS COLL,C,REP,17756.65,MD,8
2022,MARYLAND,MD,US HOUSE,8,False,False,JAMIE RASKIN,DEMOCRAT,211842,264206,H6MD08457,JAMIE RASKIN,I,DEM,2918723.4,MD,8
2022,MARYLAND,MD,US HOUSE,8,False,False,ANDRÉS GARCIA,LIBERTARIAN,4125,264206,,,,,,,
2022,MAINE,ME,US HOUSE,1,False,False,EDWIN THELANDER,REPUBLICAN,129263,358138,H2ME01131,EDWIN F MR. THELANDER,C,REP,445248.08,ME,1
2022,MAINE,ME,US HOUSE,1,False,False,CHELLIE PINGREE,DEMOCRAT,219753,358138,H8ME01120,CHELLIE M PINGREE,I,DEM,618990.31,ME,1
2022,MAINE,ME,US HOUSE,1,False,False,BLANK,,8962,358138,,,,,,,
2022,MAINE,ME,US HOUSE,1,False,False,OTHERS,,160,358138,,,,,,,
2022,MAINE,ME,US HOUSE,2,False,False,BRUCE POLIQUIN,REPUBLICAN,146142,333326,H4ME02234,BRUCE POLIQUIN,C,REP,3566162.78,ME,2
2022,MAINE,ME,US HOUSE,2,False,False,JARED F GOLDEN,DEMOCRAT,165136,333326,H8ME02185,JARED GOLDEN,I,DEM,6164855.73,ME,2
2022,MAINE,ME,US HOUSE,2,False,False,TIFFANY BOND,INDEPENDENT,21655,333326,,,,,,,
2022,MAINE,ME,US HOUSE,2,False,False,EXHAUSTED BALLOT,,322778,333326,,,,,,,
2022,MICHIGAN,MI,US HOUSE,1,False,False,JACK BERGMAN,REPUBLICAN,233094,388599,H6MI01226,JOHN BERGMAN,I,REP,1972286.86,MI,1
2022,MICHIGAN,MI,US HOUSE,1,False,False,BOB LORINSER,DEMOCRAT,145403,388599,,,,,,,
2022,MICHIGAN,MI,US HOUSE,1,False,False,LIZ HAKOLA,WORKING CLASS,5510,388599,,,,,,,
2022,MICHIGAN,MI,US HOUSE,1,False,False,ANDREW GALE,LIBERTARIAN,4592,388599,,,,,,,
2022,MICHIGAN,MI,US HOUSE,10,False,False,JOHN JAMES,REPUBLICAN,159202,326237,H2MI10150,JOHN JAMES,C,REP,6158678.0,MI,10
2022,MICHIGAN,MI,US HOUSE,10,False,False,CARL J MARLINGA,DEMOCRAT,157602,326237,H2MI10176,CARL MARLINGA,C,DEM,1054077.39,MI,10
2022,MICHIGAN,MI,US HOUSE,10,False,False,ANDREA L KIRBY,WORKING CLASS,5905,326237,,,,,,,
2022,MICHIGAN,MI,US HOUSE,10,False,False,MIKE SALIBA,LIBERTARIAN,3524,326237,,,,,,,
2022,MICHIGAN,MI,US HOUSE,11,False,False,MARK AMBROSE,REPUBLICAN,141642,366179,H2MI11265,MARK AMBROSE,C,REP,668345.01,MI,11
2022,MICHIGAN,MI,US HOUSE,11,False,False,HALEY M STEVENS,DEMOCRAT,224537,366179,H8MI11254,HALEY STEVENS,I,DEM,5652908.15,MI,11
2022,MICHIGAN,MI,US HOUSE,12,False,False,STEVEN ELLIOTT,REPUBLICAN,72888,277577,H2MI13311,STEVEN ELLIOTT,C,REP,261564.67,MI,12
2022,MICHIGAN,MI,US HOUSE,12,False,False,RASHIDA TLAIB,DEMOCRAT,196643,277577,H8MI13250,RASHIDA TLAIB,I,DEM,3492424.31,MI,12
2022,MICHIGAN,MI,US HOUSE,12,False,False,GARY WALKOWICZ,WORKING CLASS,8046,277577,,,,,,,
2022,MICHIGAN,MI,US HOUSE,13,False,False,MARTELL D BIVINGS,REPUBLICAN,56187,234444,H2MI13360,MARTELL DE'ANGELO BIVINGS,C,REP,105776.03,MI,13
2022,MICHIGAN,MI,US HOUSE,13,False,False,SHRI THANEDAR,DEMOCRAT,166650,234444,H2MI13204,SHRI THANEDAR,C,DEM,9201964.97,MI,13
2022,MICHIGAN,MI,US HOUSE,13,False,False,SIMONE R COLEMAN,WORKING CLASS,8833,234444,,,,,,,
2022,MICHIGAN,MI,US HOUSE,13,False,False,CHRIS DARDZINSKI,U.S. TAXPAYERS,2769,234444,,,,,,,
2022,MICHIGAN,MI,US HOUSE,2,False,False,JOHN R MOOLENAAR,REPUBLICAN,216222,339521,H4MI04126,JOHN MR. MOOLENAAR,I,REP,2302519.28,MI,2
2022,MICHIGAN,MI,US HOUSE,2,False,False,JERRY HILLIARD,DEMOCRAT,116452,339521,H8MI04101,JEROME C HILLIARD,C,DEM,30655.33,MI,2
